time,hip,thigh,calf
1.75197640784927E+018,0,0.7,-1.5
1.75197640785141E+018,0,0.7,-1.5
1.75197640785351E+018,0,0.7,-1.5
1.75197640785557E+018,0,0.7,-1.5
1.75197640785773E+018,0,0.7,-1.5
1.75197640785977E+018,0,0.7,-1.5
1.75197640786185E+018,0,0.7,-1.5
1.75197640786399E+018,0,0.7,-1.5
1.75197640786613E+018,0,0.7,-1.5
1.75197640786828E+018,0,0.7,-1.5
1.75197640787037E+018,0,0.7,-1.5
1.75197640787251E+018,0,0.7,-1.5
1.75197640787465E+018,0,0.7,-1.5
1.7519764078767E+018,0,0.7,-1.5
1.75197640787873E+018,0,0.7,-1.5
1.75197640788087E+018,0,0.7,-1.5
1.75197640788301E+018,0,0.7,-1.5
1.75197640788515E+018,0,0.7,-1.5
1.7519764078873E+018,0,0.7,-1.5
1.75197640788943E+018,0,0.7,-1.5
1.75197640789156E+018,0,0.7,-1.5
1.75197640789359E+018,0,0.7,-1.5
1.75197640789561E+018,0,0.7,-1.5
1.75197640789768E+018,0,0.7,-1.5
1.75197640789979E+018,0,0.7,-1.5
1.75197640790194E+018,0,0.7,-1.5
1.75197640790408E+018,0,0.7,-1.5
1.75197640790617E+018,0,0.7,-1.5
1.75197640790834E+018,0,0.7,-1.5
1.75197640791042E+018,0,0.7,-1.5
1.75197640791253E+018,0,0.7,-1.5
1.75197640791459E+018,0,0.7,-1.5
1.75197640791665E+018,0,0.7,-1.5
1.75197640791875E+018,0,0.7,-1.5
1.75197640792089E+018,0,0.7,-1.5
1.75197640792298E+018,0,0.7,-1.5
1.75197640792515E+018,0,0.7,-1.5
1.75197640792722E+018,0,0.7,-1.5
1.75197640792933E+018,0,0.7,-1.5
1.75197640793146E+018,0,0.7,-1.5
1.75197640793351E+018,0,0.7,-1.5
1.75197640793557E+018,0,0.7,-1.5
1.75197640793763E+018,0,0.7,-1.5
1.75197640793972E+018,0,0.7,-1.5
1.75197640794188E+018,0,0.7,-1.5
1.75197640794395E+018,0,0.7,-1.5
1.75197640794605E+018,0,0.7,-1.5
1.75197640794821E+018,0,0.7,-1.5
1.7519764079503E+018,0,0.7,-1.5
1.75197640795243E+018,0,0.7,-1.5
1.75197640795447E+018,0,0.7,-1.5
1.75197640795653E+018,0,0.7,-1.5
1.75197640795867E+018,0,0.7,-1.5
1.7519764079607E+018,0,0.7,-1.5
